dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
UHD-LL down4,,1417_UHD_LL.JPG,full,27.673776262511968,0.9201785326004028,0.08432503044605255,0.024405889213085175
UHD-LL down4,,1417_UHD_LL.JPG,retinex_base_only,9.334268204949256,0.5716354250907898,0.2605893909931183,0.1786750853061676
UHD-LL down4,,1417_UHD_LL.JPG,without_residual_refinement,19.17176861023932,0.8705182075500488,0.10266179591417313,0.041389402002096176
UHD-LL down4,,1417_UHD_LL.JPG,without_tapetum_update,11.452341172004852,0.736728310585022,0.236388698220253,0.1497497707605362
UHD-LL down4,,1417_UHD_LL.JPG,without_attention_modulation,27.663832365964367,0.9194580912590027,0.0842864140868187,0.024659793823957443
UHD-LL down4,,1417_UHD_LL.JPG,without_spatial_amplification,10.619443672852391,0.6694788336753845,0.2643338441848755,0.17328570783138275
UHD-LL down4,,1417_UHD_LL.JPG,without_high_frequency_cue,27.67285279913797,0.9199466109275818,0.08430323749780655,0.024559756740927696
UHD-LL down4,,1417_UHD_LL.JPG,without_darkness_gate,22.633859513257697,0.9121695756912231,0.0984601229429245,0.03869318962097168
UHD-LL down4,,142_UHD_LL.JPG,full,35.913429800895955,0.9670405983924866,0.04223586246371269,0.008787665516138077
UHD-LL down4,,142_UHD_LL.JPG,retinex_base_only,13.673409943006927,0.8113389611244202,0.13142536580562592,0.06755769997835159
UHD-LL down4,,142_UHD_LL.JPG,without_residual_refinement,29.692065128007528,0.9625549912452698,0.04442299157381058,0.011432347819209099
UHD-LL down4,,142_UHD_LL.JPG,without_tapetum_update,14.497939645043376,0.8480439782142639,0.13322925567626953,0.07370447367429733
UHD-LL down4,,142_UHD_LL.JPG,without_attention_modulation,20.661585391119857,0.9505592584609985,0.06378980726003647,0.02194732427597046
UHD-LL down4,,142_UHD_LL.JPG,without_spatial_amplification,13.162622223851585,0.7821506857872009,0.2164296805858612,0.14413221180438995
UHD-LL down4,,142_UHD_LL.JPG,without_high_frequency_cue,27.911292116878673,0.963601291179657,0.04508327692747116,0.01128125935792923
UHD-LL down4,,142_UHD_LL.JPG,without_darkness_gate,16.321196719117026,0.9300751686096191,0.10415202379226685,0.05006363242864609
UHD-LL down4,,1446_UHD_LL.JPG,full,10.063145147550685,0.6876550316810608,0.20511531829833984,0.12780609726905823
UHD-LL down4,,1446_UHD_LL.JPG,retinex_base_only,5.14621198268442,0.28363513946533203,0.3383408784866333,0.27234533429145813
UHD-LL down4,,1446_UHD_LL.JPG,without_residual_refinement,8.19212605081391,0.5426551699638367,0.23642466962337494,0.15224817395210266
UHD-LL down4,,1446_UHD_LL.JPG,without_tapetum_update,6.372924651272044,0.4605923593044281,0.30977144837379456,0.24474120140075684
UHD-LL down4,,1446_UHD_LL.JPG,without_attention_modulation,10.088454581476308,0.6911942362785339,0.2033274918794632,0.12801581621170044
UHD-LL down4,,1446_UHD_LL.JPG,without_spatial_amplification,6.208393091511083,0.4269568920135498,0.32270514965057373,0.2483927309513092
UHD-LL down4,,1446_UHD_LL.JPG,without_high_frequency_cue,10.067601335975795,0.6880862712860107,0.20505446195602417,0.1282106339931488
UHD-LL down4,,1446_UHD_LL.JPG,without_darkness_gate,11.160217546267216,0.7119175791740417,0.19118228554725647,0.11241753399372101
UHD-LL down4,,1453_UHD_LL.JPG,full,25.219485849785936,0.9498152136802673,0.037326548248529434,0.013400470837950706
UHD-LL down4,,1453_UHD_LL.JPG,retinex_base_only,12.090809623674287,0.6616213321685791,0.149354487657547,0.10858336091041565
UHD-LL down4,,1453_UHD_LL.JPG,without_residual_refinement,19.77758477515004,0.8900948166847229,0.055666305124759674,0.027103213593363762
UHD-LL down4,,1453_UHD_LL.JPG,without_tapetum_update,14.061684035444504,0.8165109753608704,0.10855425894260406,0.07620185613632202
UHD-LL down4,,1453_UHD_LL.JPG,without_attention_modulation,30.360051971393776,0.9537532329559326,0.04196907579898834,0.01886114478111267
UHD-LL down4,,1453_UHD_LL.JPG,without_spatial_amplification,11.849240529694232,0.6745755076408386,0.20497360825538635,0.15303857624530792
UHD-LL down4,,1453_UHD_LL.JPG,without_high_frequency_cue,27.915035614277294,0.9545586705207825,0.03448358550667763,0.012114878743886948
UHD-LL down4,,1453_UHD_LL.JPG,without_darkness_gate,27.50870974594141,0.9489198327064514,0.04314498230814934,0.021309809759259224
UHD-LL down4,,1464_UHD_LL.JPG,full,26.25840601026411,0.841515302658081,0.044704776257276535,0.02185201644897461
UHD-LL down4,,1464_UHD_LL.JPG,retinex_base_only,10.794344716850704,0.5593278408050537,0.11459534615278244,0.09928422421216965
UHD-LL down4,,1464_UHD_LL.JPG,without_residual_refinement,20.41020420089427,0.8339749574661255,0.05257045477628708,0.030895177274942398
UHD-LL down4,,1464_UHD_LL.JPG,without_tapetum_update,12.961282583915345,0.6917988657951355,0.09436360001564026,0.07500419020652771
