dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
UHD-LL down4,,230_UHD_LL.JPG,518368,0,0.9857388138771057,0.9999762773513794,0.8141287565231323,0.8335095643997192,0.8141527771949768,0.83351731300354,nan,nan,1.1165142059326172,1.1344099044799805,nan,nan,1.0991063117980957,1.1252483129501343,nan,nan,0.7371877431869507,0.7371878623962402,2.099073648452759,2.1252379417419434,2.0991060733795166,nan
UHD-LL down4,,231_UHD_LL.JPG,421364,11372,0.5781934261322021,0.6141358613967896,0.40150579810142517,0.47428280115127563,0.46222516894340515,0.49352818727493286,0.12021198868751526,0.12590345740318298,1.1184399127960205,1.154340147972107,0.2616409361362457,0.26307201385498047,0.6240039467811584,0.6662630438804626,0.1622861921787262,0.16996966302394867,0.8000582456588745,0.8000582456588745,1.5420328378677368,1.6402817964553833,1.6240040063858032,1.1622861623764038
UHD-LL down4,,240_UHD_LL.JPG,390648,96012,0.6064362525939941,0.6238037347793579,0.3707347810268402,0.43332016468048096,0.45354801416397095,0.46383488178253174,0.07231437414884567,0.07440811395645142,1.0340402126312256,1.0610326528549194,0.15265625715255737,0.15005704760551453,0.6122898459434509,0.6261770725250244,0.09762440621852875,0.10045095533132553,0.9329267740249634,0.9329267740249634,1.5004918575286865,1.5849822759628296,1.6122897863388062,1.09762442111969
UHD-LL down4,,247_UHD_LL.JPG,405056,95464,0.5954450964927673,0.625385046005249,0.3891957700252533,0.4676016867160797,0.4616756737232208,0.47993144392967224,0.10245952010154724,0.10460130870342255,1.0814120769500732,1.111413836479187,0.21763747930526733,0.21507419645786285,0.6232621073722839,0.6479074954986572,0.13832032680511475,0.14121176302433014,0.8741790652275085,0.8741790056228638,1.525414228439331,1.6312623023986816,1.6232621669769287,1.1383203268051147
UHD-LL down4,,272_UHD_LL.JPG,452607,45,0.6199095845222473,0.6319482922554016,0.3731117844581604,0.3406107723712921,0.38336917757987976,0.351244181394577,0.10850513726472855,0.10925187170505524,0.8453698754310608,0.7518867254257202,0.2500302791595459,0.2517635226249695,0.5175484418869019,0.4741796851158142,0.1464819461107254,0.1474900245666504,0.7890865802764893,0.7890867590904236,1.503700852394104,1.459824562072754,1.5175483226776123,1.1464818716049194
UHD-LL down4,,278_UHD_LL.JPG,518244,0,0.9751811623573303,0.9999786615371704,0.7245061993598938,0.7024121880531311,0.724593460559845,0.7024238705635071,nan,nan,1.0102378129959106,0.9542407393455505,nan,nan,0.9782012104988098,0.9482722282409668,nan,nan,0.4097416400909424,0.4097418189048767,1.9780833721160889,1.948256492614746,1.9782013893127441,nan
UHD-LL down4,,286_UHD_LL.JPG,518334,0,0.9788145422935486,0.9999994039535522,0.7044765949249268,0.6765753626823425,0.7045050263404846,0.676580011844635,nan,nan,0.9785491824150085,0.9171745777130127,nan,nan,0.9510818719863892,0.9133830070495605,nan,nan,0.5104623436927795,0.5104625225067139,1.9510432481765747,1.913376808166504,1.95108163356781,nan
UHD-LL down4,,288_UHD_LL.JPG,518400,0,0.992530882358551,0.9999978542327881,0.7520656585693359,0.7471324801445007,0.7520656585693359,0.7471324801445007,nan,nan,1.0248326063156128,1.0115383863449097,nan,nan,1.0152885913848877,1.0086288452148438,nan,nan,0.7892884612083435,0.7892888188362122,2.0152885913848877,2.0086288452148438,2.0152885913848877,nan
UHD-LL down4,,28_UHD_LL.JPG,516845,76,0.6317327618598938,0.6580929160118103,0.42426809668540955,0.42305684089660645,0.42471373081207275,0.42339786887168884,0.07760965079069138,0.07758575677871704,0.9225077033042908,0.8719711303710938,0.19025418162345886,0.1909029334783554,0.5733635425567627,0.5715871453285217,0.10477302223443985,0.10474077612161636,0.48497113585472107,0.4849712550640106,1.5727620124816895,1.5711266994476318,1.5733635425567627,1.1047730445861816
UHD-LL down4,,292_UHD_LL.JPG,518400,0,0.8888077735900879,0.8962608575820923,0.7460605502128601,0.7511367797851562,0.7460605502128601,0.7511367797851562,nan,nan,1.1340663433074951,1.1466560363769531,nan,nan,1.0071817636489868,1.014034628868103,nan,nan,0.4945373237133026,0.49453800916671753,2.0071816444396973,2.0140347480773926,2.0071816444396973,nan
